term,estimate,penalty,term_clean,term_label
c728ad6f5d183cb36fa06b6a3a47758b,-0.5918215851597526,0.09236708571873885,c728ad6f5d183cb36fa06b6a3a47758b,g__Faecalibacterium
409f711b59152d57926cf444c5577087,0.32404302191513557,0.09236708571873885,409f711b59152d57926cf444c5577087,g__Streptococcus
75a7dd04040e23328468b763836841ac,-0.15235023849790327,0.09236708571873885,75a7dd04040e23328468b763836841ac,g__CAG-352
dfa833b266bd2993b86feab3617b34c3,7.70170486764303e-4,0.09236708571873885,dfa833b266bd2993b86feab3617b34c3,dfa833b266bd2993b86feab3617b34c3
8f6e2a91e20994c00566a5ff2b49506e,0.5026911054579865,0.09236708571873885,8f6e2a91e20994c00566a5ff2b49506e,g__Blautia
ffc36e27c82042664a16bcd4d380b286,0.48506659541149044,0.09236708571873885,ffc36e27c82042664a16bcd4d380b286,g__Escherichia-Shigella
