,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,id,Type,sample_information
0,-0.16603535387263277,0.10652218419377892,-0.11833983615419447,-0.06827225130988097,-0.22399056025509967,-0.14771019357599097,0.07248376239202106,0.03620760324653915,0.03911874429175716,0.1319449311286166,0.08648481430876577,0.01714472077511704,0.08842024553680362,-0.02330684467992964,0.03187245219977649,-0.05681108072666093,-0.06955356427048365,0.15396840817446453,0.17002232745642853,0.1680447797752316,0.011943309802801073,0.011916844150467863,-0.14264206676895544,0.16578899595999105,-0.022500709698898894,0.03835084288186912,-0.05430220857293807,0.22017967289559445,-0.08561634075545028,0.03423744801355035,0.16154980670891156,0.003664929968997905,-0.07099479967348306,0.056391335099028536,-0.12214688287595993,0.03220725172605002,-0.0549074052204366,0.09679053161048444,0.037995757096463655,-0.009626886596304278,-0.12181730044277432,-0.06826998162162874,0.08585663126547147,-0.057146906220667086,-0.03499650032342642,-0.0346867001312063,0.034701963560676924,-0.0,s20011_0001,H,K1
1,-0.15332042452389405,0.023037436658708457,0.1150941104568926,0.19357916930420704,0.013513400648978342,0.33070744309792305,0.1669954037546875,0.08205770959875307,0.2608845721525767,0.08430093464356504,0.24203290561981045,-0.05061202787960336,-0.042699236540765795,0.05978926751454087,-0.06783799896002113,0.10561884729514107,0.026424811456088,0.17628810872636333,-0.05318453093945324,-0.015583294886739795,-0.08983044106344004,-0.04006230395203653,-0.07148002991399952,0.05312475500001148,-0.08620033101422814,0.01744759292293393,-0.019552273969970595,-0.10521886091965792,0.07030575947512051,0.00424622201600179,-0.010279883038102655,0.023114913744241385,0.04149244349808889,-0.004404919596790091,-0.06378810395756603,-0.07719040286420747,0.0048787182857841956,0.028443851412166463,0.05099789923625374,0.0024314410926352423,0.04336393986282346,0.06917266162871274,0.012211763397835368,0.024479936126164947,-0.06295600701965648,0.0429101910648378,0.019851032432365162,-0.0,s20011_0002,T3cDM,PDM1
2,0.012211130321428303,0.07173818083903508,-0.08334408444942168,-0.001854907505885006,0.13751166535790652,0.0695532220012557,-0.06965690787640819,-0.24827046100367456,0.07846587140159264,0.0072605518608008365,-0.04023319957313009,-0.08020430083133243,0.11434747589202808,-0.06484258958459134,-0.017571239445065227,-0.013468732811479997,-0.046369631344335686,-0.14059014505749026,-0.014249907889065118,-0.187464874790866,-0.22285320452016763,-0.17550083792747473,-0.05046348269391086,0.025908678355695693,-0.0560980529788288,-0.042258953473049185,-0.25522261571186705,0.1293134947188105,-0.12669657979072146,0.06321128512866857,0.069713251541435,0.16238510023920205,-0.15936556237649147,-0.022026101541205052,0.0018847768250924175,-0.008511643074526162,0.037654033960848605,-0.02059465659788512,0.02259215143365638,0.09511699146251876,0.024774421500558672,0.041735895960310326,-0.05956697491856717,0.024347240652843563,-0.03128631688589825,-0.01568546227418881,0.004399847664198061,-0.0,s20011_0003,T3cDM,PDM13
3,0.07833623032206714,0.06003064349461631,-0.008892162209361325,0.002720599702296995,-0.002597783814345298,-0.12570081074426234,-0.06291760589793235,0.1369341525641752,-0.027099984634429402,-0.0361951220897065,0.057205212232204296,-0.26496125407591103,-0.2732288169843517,0.03891125092050646,-0.116507065888807,0.08836575893720704,-0.037509960784544626,0.0056266423752090134,-0.02705606764766459,-0.11406142092712257,-0.1266964458639697,0.06010891367336292,0.0834937089927928,0.2120750246045128,0.03254490104115567,-0.08842506850753655,0.033378999206241676,-0.01404089957456345,-0.045829992159353704,0.03605626199659259,0.020712826467840992,-0.039611226207693605,-0.006950494814047175,0.2627733824193621,0.07513590385139358,0.11030461315097463,0.11882589144925565,-0.058658476390358545,-0.029573275208915478,0.10439652700445763,0.001504943908091205,-0.06368889151233983,0.10681588291663006,-0.009069860362156363,-0.02686309761788994,-0.03298358665270593,0.0007967777032795453,-0.0,s20011_0004,T1DM,DM1
4,0.1517767406698279,-0.05980763892788093,0.02090172531717544,0.0019117097949789563,0.0034536982234907483,-0.0358168496358703,0.023503058243401945,0.03796860357547127,0.12118837948949227,0.08620023548685496,-0.018122295454614926,0.0676236253341143,-0.006008949068609235,0.04712686269210585,-0.03526508167481362,-0.12034403424693761,0.004327499557478239,0.07760854691085178,-0.06264996803356856,0.02973711703902852,0.07547893524615149,0.08497515886015587,0.10136164671653014,-0.06055603021487578,-0.023848299076147855,0.011686394812726236,0.009833703663883244,-0.1480556808090527,-0.023088808966078615,-0.05527178039433036,0.16907295909984063,0.15004565187446486,-0.14107503686127568,0.005416709382860899,0.1422927741055126,0.32385950644179506,-0.17894131621285803,0.1284261120913254,-0.008006919851827506,0.10679296660628772,0.02070036732525922,0.06381705845304386,-0.142632288611411,0.043653880204904114,-0.14655401369335203,-0.049311964022349025,0.009980981251254363,-0.0,s20011_0005,T1DM,DM13
5,0.0854032042329451,0.07055761282391963,-0.039084593939515175,-0.041542571030080924,-0.0983329546618618,-0.03725203994160316,-0.07269472962428779,-0.11019925284432176,-0.10334436223796051,0.07849935136594317,0.1024633764691616,-0.0666368112871583,0.005227050503725079,0.0037200829238726884,0.03996154869343276,-0.11297026586582436,0.06101626502935906,0.1035989500522302,-0.1696410530345072,0.2010243773920153,-0.16351225187100035,-0.2069381887163115,-0.07556044829930887,-0.027107017957487458,-0.124791028681383,0.020912253253954634,0.09532423668802234,-0.05103944061300505,0.052010042674635076,-0.24137307665083052,-0.22291679205750933,-0.05416389356530463,-0.16245533221274028,0.0027835333582571327,0.13347191439073208,0.004269357892381423,-0.05111163790647024,-0.09848157048203898,-0.007074881552878087,0.016015939395456726,-0.010051886403028338,-0.023605262618978547,0.054427578318001914,-0.02672805552505822,0.03933773699502381,0.03540075437506473,0.014667378661485275,-0.0,s20011_0006,H,K2
6,-0.2015238712140179,0.06332209779299962,-0.11966617050364214,-0.04178345888031895,-0.22005559094752392,0.06296828317597228,-0.061110870340202315,-0.017805853366500486,-0.15338499511758677,0.07145527828950815,0.06887061065378497,0.0721234995538176,-0.12628329291155937,-0.07492791117197437,-0.0768906533957284,-0.006678192821020988,-0.05799518021303368,0.03272106683447381,-0.033794006395624424,-0.0820653517149231,-0.06563474805728213,0.07760174350123596,0.10009040743739513,-0.013735638106777154,0.14677679629850218,0.012521002197699017,-0.03136540791810908,-0.05062512257623374,0.08022986226161219,0.08495083396063613,-0.07911057236272818,0.21457390585863803,-0.05243212095041007,-0.20362267256739078,0.0034287800513586094,0.12262637644798902,0.09688162927465815,-0.06194270421427647,-0.028361071141758794,-0.243580404679165,0.14307220435922505,-0.020842590796487433,0.010549355052569095,-0.017338258928036303,-0.009442417738298837,-0.057265931972930326,-0.01812649172158161,-0.0,s20011_0007,T3cDM,PDM2
7,-0.07082099407307738,-0.17364524864671327,0.055101860947807016,0.05068547971329099,-0.1875582240001561,0.19636730262141844,-0.06174071792422472,-0.02758069783460043,-0.028488006204744114,-0.06070857712189649,-0.020036240468653384,-0.06283191073564046,0.011817116515941672,0.016611427257612162,-0.002397159821784406,-0.0786552283749362,-0.010609502825362594,-0.011151936564611732,0.18041912614127778,-0.01619040443084321,0.08685621516274916,0.024158084914892554,0.11210774347024509,0.1591410182023022,0.04818161277984424,0.04066267397504235,-0.12066750197234331,0.057102849433606405,-0.02203076280051483,-0.16812918479784147,0.08525677833033365,-0.06604561995465881,0.031020010857273714,0.011870103537679162,0.21269723063494617,-0.1440380270777195,-0.12624760666753387,-0.22598714985026902,-0.13324960106484893,0.002542060983770702,-0.031205028324857217,-0.04395948090201126,-0.1498068988568084,0.02106322759721785,-0.03380565700530279,-0.009204771535348625,-0.058893356339684844,-0.0,s20011_0008,T3cDM,PDM14
8,0.02848882556283669,0.005456204483581673,-0.1740142128973364,-0.05705098280089059,0.11577208981448392,-0.013018130243142441,-0.0037054598347543493,0.025139195459357864,0.2163944452695971,-0.0689166699775941,0.0004430233298713322,0.027899076177990645,0.008187771920841375,-0.10941571388184747,-0.029871411274806844,-0.10256287760191485,0.06219011307530623,-0.01344835023843236,0.12146920314265748,0.015614677325760884,0.22463421205151657,-0.07550119444600968,-0.071484539449903,0.17699469128703876,-0.11020761821139419,-0.0575069313295301,-0.016993605770312947,-0.14098415517785884,-0.05860813978658205,0.1595924295104288,-0.17608089981004912,-0.14067608212003052,-0.03705574718803429,-0.1581507018274606,0.04706693898900979,0.10639157121289454,0.0841843348979046,-0.08105613088632888,-0.18146165656910698,-0.0190001148999149,0.02729716228345395,0.03978493581202034,0.07414515610567228,-0.08584896657747965,-0.033619191935683405,0.011733638411994563,-0.01175097972769327,-0.0,s20011_0009,T1DM,DM2
9,0.044419861134085824,0.12648363630794038,-0.07410123519573275,-0.13936607251849703,0.001390346186458389,-0.004749969063887528,0.05794619732044965,0.13666253139048884,-0.10107381642206247,-0.34499399097963257,0.18695245780675065,-0.13183605808798712,0.33786407280070824,-0.04102362399198738,-0.03328118265566628,-0.08997891269980486,0.00796318658196713,0.07916295984705488,-0.021720891768118283,-0.1576962912583981,-0.02579182809258298,0.0033279904435706336,-0.03285739803870138,0.008174579402793066,0.08595587828918119,0.06572301793091719,0.07371688442532615,-0.07706840713450319,-0.0022878655470968995,-0.0660530054958273,0.04773771320324738,0.046448290089796083,0.13698663569437025,-0.058024852420174605,0.029781125189858787,0.01834670018303008,-0.0318688420433318,0.022885622550805375,0.0658237933645088,0.02855061982068288,0.009017486879150325,0.03313725747439943,0.028506500057954545,0.038356235909640234,0.00510304671258472,-0.029751880169599638,0.00990876072087663,-0.0,s20011_0010,T1DM,DM14
