,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,id,Type,sample_information
10,-0.015218465781938193,0.25680193090346454,0.08040264490664398,-0.05102599290914649,-0.15008269822048634,0.10835820393638572,-0.011303392746870125,0.1423353867771142,-0.07812273845169547,-0.13571178147736607,-0.0244260294378779,-0.056752405260954875,-0.015851453698563785,-0.1916684330885984,0.051941279380797505,-0.04695023074621605,-0.15710104619922272,0.024398505768458992,0.09188412695836168,0.06115543406984251,0.06637169019402138,0.026472439649631238,0.00019220968046268673,0.026382226214877527,-0.06586703430296724,-0.006980362019981515,0.04733554137161385,-0.0666031239506526,-0.10039504079836765,0.10588247405358486,-0.038724388871270735,-0.01672742057392076,0.027015944151644412,0.03950035584908942,-0.001721001914886704,-0.0038566714996840956,0.06474833248394464,-0.012733394816737647,-0.1361338538642907,0.002037260286382876,0.05744753927770036,0.017798985313418617,0.02683928780968092,-0.09015750098295106,0.07445470488550777,-0.03997760961577338,-0.0065849723252358605,-0.0,s20011_0011,H,K3
11,0.2871289471630054,-0.04849510400930895,0.14532311111812807,-0.2305832053485136,0.06017725489259751,0.04072501086618383,0.051961504333992777,-0.05258881868680437,0.001008086303394993,-0.04552819703055434,-0.036811757698537936,0.040515246645013145,-0.018140840894635878,0.02533722588189849,-0.04109604084074631,0.06463475158837624,-0.021381787055809637,0.3097435917133599,0.04362829178294857,-0.17199394702938425,-0.08408456732424928,-0.06354592502901939,-0.07444883590814062,0.1754170007897108,0.019419267099834887,0.05538454341168937,-0.1176085550057007,-0.08919800528433704,-0.008516644883821837,0.06008789767330802,0.07086480064091809,-0.09513817049394716,-0.04814051212693932,0.026235306544337745,0.03960234303162159,0.017375465396179086,0.00715609255332933,0.022849581230938637,0.014107099012530077,-0.03994220666855381,-0.01291470070617052,-0.02572759522300645,0.015511743807702899,0.00915837027628976,-0.00020917633174382403,-0.01111404051822095,-0.0009069353237256219,-0.0,s20011_0013,T3cDM,PDM15
12,0.028381649608909876,0.1461213797350333,-0.1867693182484041,-0.09666076309439332,-0.015422688629402357,-0.03521487282203916,0.14737535696386106,0.1968800597904095,0.03270347918404152,-0.0013502477165022243,0.00014193807833606586,0.012555557741547744,0.2596657575632656,-0.05427921495476586,-0.075181944732149,0.023589232633721324,0.011364015304542906,0.09858408257588619,0.0843899120479935,0.046161206026847895,-0.08940002351515801,0.045618216723481826,-0.08813802382285635,-0.05473737949277006,-0.03258392093045121,-0.17645289153783036,0.12633123747547598,0.10394033375416592,0.0007163438329558301,-0.06551376748900115,0.027986290474517197,-0.05943681875948309,0.005207829828039512,0.13856030088818705,0.00028056909346630326,-0.030411636766432933,0.01857678607575441,0.01601676691626206,0.09882251969311696,-0.009542067204422388,0.005094090579100627,0.0055583889238445365,-0.030598738471428476,0.03125984115681791,0.0072401449784465916,-0.029937947729063753,-0.0019068328847341271,-0.0,s20011_0014,T1DM,DM3
13,0.19953895644092948,-0.012332446303174038,0.15943701633916585,-0.29823455557552103,0.1498829467620681,-0.03980604777850067,-0.031474070562979524,-0.014706475240149551,-0.03705656305302708,0.04095646088485852,0.005714606563414318,-0.01259437260290505,-0.012100571920181397,0.06366573333068755,-0.03633749269369365,0.008264423889407254,0.011442155658523896,0.07767049464845263,0.08980779834118645,-0.023635836925468046,0.021888325198267135,0.0827721464406902,-0.0991604712929608,-0.004053452764050991,-0.08965272095898742,-0.04987424865209301,0.03532523194911269,0.05338898560990558,-0.027954576881862883,-0.06164092878138379,-0.09220276729324672,0.2074060294785791,0.023134153068500505,-0.12996126348947398,-0.06489384887604072,-0.09932743463090149,-0.08502317903835421,-0.08388163418296074,-0.03887055200246941,0.022914878839319346,-0.018203611756804294,-0.053569545207779096,-0.00032017469286163227,0.0009788808980554806,0.027355930851094057,-0.028202113526159426,0.0044093434759560615,-0.0,s20011_0015,T1DM,DM15
14,-0.015817178298748857,0.17375358834274973,0.016713073200846508,-0.02114138282778683,-0.07473588154731367,-0.041591593372073556,-0.19618232121320917,-0.13863050775967303,-0.1914538740635594,-0.009304627086601479,-0.013428474547582912,-0.08384256842019959,-0.09391350514784948,-0.062190740110053155,0.050054643962442344,-0.05214989724279398,0.007625643208454848,0.06752676682456862,0.025631488908172458,0.24214422796097565,0.029664330833433075,0.07084465634214417,-0.06483448839476645,0.17020614352946004,0.11059176092225331,0.005587627156718686,0.0701566660967501,0.027103810516230377,-0.010083262170732694,-0.0700530189378844,-0.06301356050237003,-0.10352216826883383,-0.08480089267876503,-0.037040030783512645,0.013377201624426982,-0.010522595579685228,-0.037563220958940845,0.03588126597014875,0.031579293191129294,0.07224086420454497,-0.013271238722936701,0.015115232382068718,0.015845144903933933,0.04563558524989462,-0.07468903891692288,-0.01677845188211788,0.004967872778531769,-0.0,s20011_0016,H,K4
15,-0.03129007483156874,0.0787163299260277,0.019728665998633432,0.04209075492920675,-0.19272279900012718,-0.05730290472451086,0.32024154359416535,-0.12416913444269528,0.08183324755151937,0.2021908934320864,0.01936457381791076,0.0365152850087184,-0.13568293163301903,-0.006828266844024132,0.12726047820433345,0.014687495058902374,0.08748603464818151,0.10716931631841933,-0.11095556894389151,0.03624067783474005,-0.07632892374805175,-0.042161429787326024,0.05216778517994079,0.04336272862445957,-0.0813347423404521,0.0699273701336969,0.03947236128356241,0.17028690192633272,-0.03846042984788352,-0.0539685054507777,0.029240995591945245,0.05726673171556164,-0.07704134965530868,0.07020397900558564,-0.001745998489394857,-0.04422262220767211,0.042839130635957484,-0.016052466183529315,-0.10540751205261564,-0.011372477955873777,0.03554321426976912,0.03519605369769033,0.019706326551929176,0.00461391338696739,-0.0060522459974235695,0.011877380268074795,0.0027941632921834035,-0.0,s20011_0017,T3cDM,PDM4
16,0.19540119757023264,0.17103139568840856,0.2416243971351794,-0.171656733736032,0.04334437893314279,-0.07264208642631302,-0.0683373013594899,-0.0632024486480689,0.10007103601132047,-0.06868005833393254,-0.07943337738830021,-0.017507185459224188,0.005139412201103539,0.06969355828362112,0.0071799744072662585,0.0066795123206985305,0.06099383131981499,-0.04783501596205019,-0.0643089697040752,-0.03839827035610519,-0.0366000480051346,0.037129835735552,0.01661845259356036,-0.11125314705742134,-0.09611052346285007,-0.04335541949041079,0.06575350401188194,-0.017470023011755122,0.05694609682278942,0.018883713876150735,-0.047699298757364665,-0.03622421822139444,0.08744355729253282,-0.0057066895448239,-0.01175902564689077,0.08468182225291376,0.11321606688912153,0.07104131872551381,-0.03213745767291975,0.031794863857365616,-0.06554683332603922,0.07437347498497761,0.15060280285462524,0.049651874831074666,-0.03887608607816209,0.00035146730101566357,0.00877354340504477,-0.0,s20011_0018,T3cDM,PDM16
17,-0.24711569176445605,-0.041167573224360626,0.17242642651393286,0.1117840340508373,0.11111679765945666,0.24412374004578621,0.028172488574554597,-0.04078800524613019,-0.018630712031727593,-0.0728993042709878,-0.0021917424022834483,0.04444205243881373,-0.04032954555836306,0.07123655316436299,0.10476927009481543,-0.05941934190647874,-0.09549421449157866,0.031148053897822235,-0.039204761123704655,-0.06991185398026288,0.058998098003533006,0.017899512192999484,0.1632977959315074,-0.06102878935560721,-0.03644897633526421,-0.047154952525518906,0.009528350784946496,0.019716001720223433,0.029469099359238474,-0.03444913908822326,0.02197707185065059,-0.010757884972301707,-0.0860641314129016,-0.02321948408154828,0.017162656760041913,-0.04744996488644543,-0.02012475318236195,-0.01627242834665018,0.07968173880635522,-0.05874041725913316,0.0009510536837731914,0.015279733883482938,0.03364179335725648,0.012363050925151215,-0.026151829393005296,-0.16499553883817397,-0.0029231013463228354,-0.0,s20011_0019,T1DM,DM4
18,-0.2930254979346732,0.002722773182281175,0.1387051865199325,0.06403753921525798,-0.03945640343817171,0.07998170474498473,-0.060709765787935785,0.0734701737807622,0.1530335580456705,-0.05454759861724639,-0.02996969378867661,0.0433890671292091,-0.006219589253590863,-0.06458122207527613,-0.07275278767130128,0.0657800420309146,-0.015054382452571093,0.026534402910471322,0.004882218634656247,-0.011672098570330285,0.004999344017954669,0.08194055576742372,-0.08132494788755425,-0.03289185555842543,0.13000113566278507,0.09643506522885674,-0.028997386601224275,0.05835370652208526,0.06255359869292759,0.04034531363901079,-0.021316645737075417,0.01019880727791264,0.12413832277192524,0.0754212743929757,-0.005841874662195115,-0.05263649719413514,-0.0038721264607608596,-0.012245608301750152,-0.13050157920810881,-0.05352557995458178,-0.09484657760592285,-0.02856180781005643,-0.07938309878242328,0.033524550144786266,-0.10222786721508284,-0.03555904533728336,0.005037537542337806,-0.0,s20011_0020,T1DM,DM16
19,0.005770579838251281,0.08856260723292958,-0.13888009479994182,-0.06083990584477483,-0.06491324326427045,-0.22971778211064964,-0.09089229085003893,-0.07385798242661265,-0.20757865138991058,-0.2052881331289072,0.08996889703092512,0.08779957049447329,0.10643261144024568,-0.03448906908832416,-0.03649851499048744,-0.02974329463285339,-0.11665823980938263,0.010327285033499736,-0.1317444026161937,-0.043789854473531634,-0.05805146643461808,-0.17428878330224087,0.04711950017932035,-0.018492471764774424,-0.039353215615683175,0.01900618658573531,-0.04051521992343299,0.0820025745805757,0.08072064180942226,-0.0789893389217724,-0.02861326990355595,-0.0032565258766522223,0.06715947004771089,-0.03655741399898639,0.06365987897779023,-0.1019749345254069,-0.07019988617125128,0.040072840326500284,-0.028877592321829414,-0.04539070836466104,-0.02669222781761027,0.0545180089482771,0.008516691078706727,-0.06493048285794752,-0.019934882403413092,0.02408766059654345,-0.008319349710217075,-0.0,s20011_0021,H,K5
20,-0.13917290008207478,0.06850019307068862,0.004456032858405555,0.1004626697804922,-0.09192831303952533,-0.1899594580911065,-0.20318853369445883,-0.19043915716185802,-0.1452995399476542,-0.0850190552969414,0.031997373470247,0.028855342852512227,0.07572337102897665,0.04043861049879086,-0.10499382955342669,-0.08445481861249962,-0.0011026098500467893,-0.013930432784748764,-0.07721438069454678,-0.11339796463250666,0.005744061271640405,-0.02047281930103254,0.008251886898950027,-0.0013324912513076885,0.04771505471335955,-0.019586117614583145,0.022551597631701035,0.08585407409622797,-0.18947621946752827,0.13317151756792484,0.07172018110409513,0.096460120066646,-0.04787576775266685,0.058447452601797706,-0.08324906272208978,0.03921889637851338,0.0813319555934102,-0.013091897611351908,0.028780740027602777,0.00671955942303259,-0.004386907611387637,-0.07359819109911547,-0.009549265931040751,0.04737609907700271,0.012646307930582279,-0.012511120293752072,0.008095909604251033,-0.0,s20011_0022,T3cDM,PDM5
21,0.03339069707711497,0.23141608482939408,-0.3083453162627221,0.045822501110644474,0.013686603761792133,0.2352198703416854,-0.07674061751137705,-0.17764109275090012,0.05227771295256498,0.13069823679592532,-0.004296107551762603,0.10468129617313912,-0.011711345970116104,0.042271014072459645,-0.06094361328486498,-4.625709628605341e-05,-0.00495411527541692,-0.05265963868281729,-0.012620749220498603,-0.024976965883926873,0.0013072677796057612,0.041106400922641936,-0.09209558399887775,0.003971592779382213,0.08760391130035988,-0.0646941088241044,-0.03513682917828754,-0.017838824710114932,0.016231756882122694,-0.041181716929320655,0.025995136320926808,0.034475226428608174,-0.08514586513023727,0.021790060445811055,0.03940637620818382,0.017721840902385724,0.032050050548696085,-0.040679247918508285,-0.015582197484780132,0.02482325648916224,-0.17368083410064492,0.06105821613474157,0.014957554458777434,-0.09382200663407678,0.06950639812334745,-0.0029012228886542103,-0.0035168538752895864,-0.0,s20011_0023,T3cDM,PDM17
22,-0.08433128676758075,-0.20626636193025663,-0.08519188259470514,-0.06908116854128583,-0.00925948351319274,-0.13626216270100933,0.046196360964600246,-0.009029718839629346,0.07700875418917033,0.10067405562179864,-0.01738102617268061,0.06113609145068855,-0.07158060316663875,0.1956952508390107,-0.08967051876095992,0.1662534284518473,-0.15909318771269687,-0.06172462104817878,0.02538536752533694,0.1301619830565304,0.06354729456223202,-0.12143642191325707,-0.04167651529889676,-0.0419831183837188,-0.10573727888797277,0.05223824765145042,0.019812436972361517,-0.019469156279407058,-0.1171888552296619,0.11014262403204811,-0.1129193894732248,-0.1335255584845544,-0.017582917377890316,-0.012125708170187769,-0.006144112674945119,-0.08527918584776811,0.03806119302646757,-0.03353386837952604,0.04890604080970749,-0.004738797853288094,-0.04489872656374073,0.025465004657479265,-0.026206357423074114,-0.002798817954580864,-0.002503390956391816,-0.01374622881162294,0.0038037066160680894,-0.0,s20011_0024,T1DM,DM5
23,-0.19596167296687847,0.12074728091062467,0.09227606807643204,0.007054497553476341,-0.10133675077884677,-0.11044708718540222,0.030973946198200025,0.00374791076195875,0.1464950073866535,-0.1066888170693252,-0.15100895857280772,-0.07048119447089264,0.07090280859174615,-0.02745206361968316,0.07665445670383002,0.06897319339014985,0.10825119291887293,-0.05381713282886775,-0.03448621864841441,-0.11454647250576844,0.10116450223337452,0.021714254151950413,0.0475601693556629,0.07199849680425653,-0.07147804886155555,-0.1318155005143371,-0.0064137700413579935,-0.04199422662744336,-0.1066503336098498,0.009120537519121369,0.029366756178906994,-0.04928839735076145,-0.06257110694597824,-0.08012853912807122,0.05381179934098111,0.010421135142445581,-0.1271341963442684,-0.004300791733537646,-0.04847275542130115,0.0025854762281452997,-0.05107266429685177,0.08077978479368496,-0.08429016172409022,0.06748175632737909,0.021755658443306927,0.037526698748237684,-0.00514708337117752,-0.0,s20011_0025,T1DM,DM17
24,0.07361853410628358,-0.39739152206404904,-0.14187545937271034,-0.14109404680933227,-0.20348849796056595,0.07295012599786865,-0.09011678494773143,-0.035517802929781905,0.009323027808521223,-0.03276312295499964,-0.06297929549502661,-0.06477427570058596,-0.0054793612850126405,-0.015595538241282262,0.02110167629743629,-0.006708362439169012,-0.017320942880908775,-0.06570034723457545,-0.009845294894986121,0.01358653892360706,0.08224785592502158,0.04179871450900605,-0.053231753464807186,-0.08031343771357616,-0.08087826283828105,-0.04577198328774876,-0.07998311574926553,-0.02544136672273302,0.07886597568592346,-0.01610356273138305,0.11674105019726554,0.03717099769923794,-0.0848638360191554,0.014728487874144113,0.08382166027435105,-0.1320548583197107,0.08658359906146254,0.1247244099591128,-0.0447391107992758,0.09019949321580274,0.019375513404910383,-0.07454510429032164,-0.013825979220350355,0.03263600679694758,-0.006091156200165781,0.002783824188933652,-0.003866372358785272,-0.0,s20011_0026,H,K6
25,0.12494357689273015,-0.06257733658943007,0.02888468031510447,0.3460326169303115,0.008176857469320665,-0.13219399450123243,-0.01929914526922976,-0.032019301760857335,0.06041240665411881,0.036551942226351226,0.022009317939315005,0.004234933467735614,-0.05747356125547821,-0.09776823576453722,-0.24066578084409773,-0.15084645155241969,0.08778960859540194,0.24518998832038513,-0.03716391336582893,0.08151278984727969,0.18463855978916924,-0.02096541408694952,0.056360979464552485,-0.10394121094254033,-0.10605621122238867,-0.044314231585299554,-0.004963407037237278,-0.10990201759026574,0.0701029456503602,-0.030754811043313006,-0.023304130574755715,-0.009508684192749941,-0.007824261249308368,0.014918351164917491,-0.002866144433012294,0.021861354565330036,-0.00393174674887503,-0.044635713906645315,-0.005868171800987805,-0.006511992525136953,-0.013845067347167185,-0.009088903642748556,-0.014888431130965451,-0.005790706063038319,0.001652744486902388,0.01677383424425324,0.002028811692904144,-0.0,s20011_0027,T3cDM,PDM6
26,0.33593608922002055,-0.001508079850682953,-0.012102691992184821,0.34704261015351356,0.014317471775688415,-0.004356183263872726,0.10129616358923926,0.2627371969785623,-0.22618753162667588,-0.07542589318313456,-0.19555782162383545,-0.018881492643657984,-0.1643165161687365,0.0140552680559781,-0.009350764693307947,0.12380773410997517,0.11806728370623194,-0.017531992548699943,-0.008536483869961177,-0.030206757704097607,-0.02056563050992039,-0.09068339691288062,-0.037155167806713706,-0.04353490054558481,0.11090047691406221,0.018851234391078813,-0.027743366397031646,0.05027647143710383,0.003559265815550639,0.030506438254295738,-0.009577290719944325,0.040669073203573,0.028164992633572705,-0.01458503761401864,-0.019688408257816183,-0.04774755364732634,-0.010082320444467937,0.055162150969211156,0.019531283442409314,0.05849433088004844,-0.02462597643969217,0.045983386632136386,-0.00031581039616571343,0.03240067077204699,0.062452945841580364,-0.04182587678158686,0.004732868886811958,-0.0,s20011_0028,T3cDM,PDM18
27,-0.09104520050741098,-0.059350626294404484,0.07303840217897777,0.06258235238251501,0.17997839522211106,-0.10186748331883619,-0.11103916709759594,0.025099598497148854,0.05528396612591707,0.0013793163650542488,-0.10311946735180458,-0.1587134534270548,0.1298331848953067,0.14275383635050004,0.13560577797724913,0.07515824193536426,0.03042292998326908,0.0683203849468897,0.07098170021841187,0.12855751787761985,-0.001665142386811006,-0.04408609659686339,0.12250620203433381,0.028980664309737943,0.08406104128416154,-0.0807064575092671,-0.14963630411299098,-0.06319291757797672,-0.03940000536307048,-0.012744737312124029,-0.006812353127106918,0.1169107129783792,8.636488003097775e-05,0.14009740720191635,-0.03700244519617535,-0.056813182423422086,0.010680411273855304,-0.013124029465357531,0.002945023854813453,-5.986958906036992e-05,0.011246174495717017,0.03542938691674608,0.04170131165464449,-0.06803314954833552,-0.042455736971346296,0.03767450237132492,-0.0014648417101933069,-0.0,s20011_0029,T1DM,DM6
