sample_id,taxon,TSNE 1,TSNE 2
s20011_0049,Lactococcus,51.26334,-57.389183
s20011_0049,Leuconostoc,-63.512054,5.4764004
s20011_0049,Odoribacter,49.46641,-8.535026
s20011_0049,Oribacterium,69.180435,-27.58324
s20011_0049,Parabacteroides,-9.422774,-36.004128
s20011_0049,Parasutterella,-16.508936,29.218515
s20011_0049,Roseburia,-44.58426,52.920456
s20011_0049,Ruminiclostridium,64.30444,-35.16586
s20011_0049,Ruminococcus,14.949908,50.56662
s20011_0049,Streptococcus,42.716747,43.470333
s20011_0049,Subdoligranulum,-52.527977,54.875496
s20011_0049,Sutterella,8.80689,-5.731737
